actual,proposed
0.0,20.87047004699707
0.0,21.007781982421875
0.0,21.18457794189453
0.0,21.444095611572266
0.0,21.7383975982666
0.0,22.06614112854004
0.0,22.426044464111328
0.0,22.772104263305664
0.0,23.104854583740234
0.0,23.380043029785156
0.0,23.689411163330078
0.0,24.031644821166992
0.0,24.360713958740234
0.0,24.677127838134766
0.0,24.936609268188477
0.0,25.141345977783203
0.0,25.382970809936523
0.0,25.570539474487305
0.0,25.75089454650879
0.0,25.96907615661621
0.0,26.178865432739258
0.0,26.380586624145508
0.0,26.485023498535156
0.0,26.495914459228516
0.0,26.461627960205078
0.0,26.33913230895996
0.0,26.22134780883789
0.0,26.152856826782227
0.0,26.08700180053711
0.0,25.978914260864258
0.0,25.919748306274414
0.0,25.81809425354004
0.0,25.630823135375977
0.0,25.40599250793457
0.0,25.100284576416016
0.0,24.672042846679688
0.0,24.21550941467285
0.0,23.73177146911621
0.0,23.221879959106445
0.0,22.68683433532715
0.0,22.1723690032959
0.0,21.63292694091797
0.0,21.158994674682617
0.0,20.748056411743164
0.0,20.218631744384766
0.0,19.664806365966797
0.0,19.042757034301758
0.0,18.310344696044922
0.0,17.516572952270508
0.0,16.708568572998047
0.0,15.886879920959473
0.0,15.052032470703125
0.0,14.24929428100586
0.0,13.47743034362793
0.0,12.600963592529297
0.0,11.668683052062988
0.0,10.772259712219238
0.0,9.999836921691895
0.0,9.346651077270508
0.0,8.718586921691895
0.0,8.248966217041016
0.0,7.797407150268555
0.0,7.407979965209961
0.0,6.988766670227051
0.0,6.585677623748779
0.0,6.198091506958008
0.0,5.825412750244141
0.0,5.422307968139648
0.0,4.945180416107178
0.0,4.4416399002075195
0.0,3.9574666023254395
0.0,3.491915464401245
0.0,2.9995064735412598
0.0,2.4365129470825195
0.0,1.8951730728149414
0.0,1.374653935432434
0.0,0.9636780023574829
0.0,0.5237453579902649
0.0,0.100733183324337
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.18010014295578003
0.0,1.3817737102508545
0.0,2.537229061126709
0.0,3.693007469177246
0.0,4.75956916809082
0.0,5.785109519958496
0.0,6.815969467163086
0.0,7.807180881500244
0.0,8.715505599975586
0.0,9.544130325317383
0.0,10.206594467163086
0.0,10.754056930541992
0.0,11.325225830078125
0.0,11.87442684173584
0.0,12.49202823638916
0.0,13.13063907623291
0.0,13.655159950256348
0.0,14.11474895477295
0.0,14.467133522033691
0.0,14.761200904846191
0.0,14.954431533813477
0.0,15.095470428466797
0.0,15.141556739807129
0.0,15.141107559204102
0.0,15.09591293334961
0.0,15.007692337036133
0.0,14.96762752532959
0.0,14.839577674865723
0.0,14.671692848205566
0.0,14.555025100708008
0.0,14.39808464050293
0.0,14.20241641998291
0.0,13.924747467041016
0.0,13.657757759094238
0.0,13.311509132385254
0.0,12.844291687011719
0.0,12.260753631591797
0.0,11.610136032104492
0.0,10.939778327941895
0.0,10.205676078796387
0.0,9.455045700073242
0.0,8.688522338867188
0.0,7.906720161437988
0.0,7.065460681915283
0.0,6.077503204345703
0.0,5.038020610809326
0.0,3.948991060256958
0.0,2.857083797454834
0.0,1.6728860139846802
0.0,0.4447072148323059
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.9614689350128174
0.0,2.043562889099121
0.0,3.0840375423431396
0.0,4.039730548858643
0.0,5.003429889678955
0.0,5.930063724517822
0.0,6.8210577964782715
0.0,7.63301944732666
0.0,8.413751602172852
0.0,9.119691848754883
0.0,9.70895767211914
0.0,10.230795860290527
0.0,10.687799453735352
0.0,11.171989440917969
0.0,11.637557029724121
0.0,12.08521842956543
0.0,12.470898628234863
0.0,12.796980857849121
0.0,13.06575870513916
0.0,13.324197769165039
0.0,13.527937889099121
0.0,13.679078102111816
0.0,13.779642105102539
0.0,13.831574440002441
0.0,13.79198169708252
0.0,13.709149360656738
0.0,13.584742546081543
0.0,13.509880065917969
0.0,13.437896728515625
0.0,13.323923110961914
0.0,13.214332580566406
0.0,13.064193725585938
0.0,12.919829368591309
0.0,12.691490173339844
0.0,12.382406234741211
0.0,11.995686531066895
0.0,11.57907772064209
0.0,11.08896541595459
0.0,10.528176307678223
0.0,9.899432182312012
0.0,9.205343246459961
0.0,8.448423385620117
0.0,7.675856590270996
0.0,6.843476295471191
0.0,5.953583717346191
0.0,5.008390426635742
0.0,4.010027885437012
0.0,2.960536479949951
0.0,1.9066466093063354
0.0,0.8485273718833923
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.31743040680885315
0.0,1.4242949485778809
0.0,2.533351421356201
0.0,3.5997517108917236
0.0,4.714663982391357
0.0,5.876217842102051
0.0,7.03786039352417
0.0,8.154824256896973
0.0,9.273591995239258
0.0,10.349329948425293
0.0,11.383692741394043
0.0,12.378273010253906
0.0,13.334600448608398
0.0,14.254145622253418
0.0,15.183087348937988
0.0,16.0762996673584
0.0,16.93515968322754
0.0,17.760984420776367
0.0,18.5550479888916
0.0,19.273807525634766
0.0,19.964920043945312
0.0,20.629453659057617
0.0,21.223663330078125
0.0,21.795021057128906
0.0,22.433927536010742
0.0,23.13779067993164
0.0,23.85934066772461
0.0,24.642663955688477
0.0,25.485389709472656
0.0,26.295700073242188
0.0,26.985319137573242
0.0,27.558887481689453
0.0,28.110395431518555
0.0,28.595932006835938
0.0,29.018030166625977
0.0,29.423892974853516
386.4859619140625,29.76938247680664
383.075439453125,123.58586120605469
383.075439453125,123.90528869628906
386.4859313964844,124.16766357421875
389.89642333984375,124.4199447631836
386.4859313964844,124.70729064941406
383.075439453125,125.02835083007812
372.8439636230469,125.29228973388672
355.79180908203125,125.5013198852539
355.79180908203125,125.56802368164062
325.0979919433594,125.40834045410156
311.4560241699219,125.03099060058594
297.8143310546875,124.48909759521484
294.40386962890625,123.78899383544922
294.40386962890625,122.93677520751953
287.5828857421875,122.07256317138672
280.7621765136719,121.15206146240234
253.4785614013672,120.17744445800781
246.65757751464844,119.0612564086914
236.42640686035156,117.80895233154297
236.42640686035156,116.5152816772461
222.78443908691406,115.13707733154297
215.9637451171875,113.6328353881836
188.6801300048828,112.096923828125
0.0,110.44102478027344
0.0,108.66976928710938
0.0,106.83235168457031
0.0,104.97607421875
0.0,103.01213836669922
0.0,100.89993286132812
497.1041259765625,98.68990325927734
483.46246337890625,227.2420654296875
469.8207702636719,224.84754943847656
456.1788024902344,222.3660888671875
439.1266784667969,219.80101013183594
422.07452392578125,217.11077880859375
411.8430480957031,214.30020141601562
401.6118469238281,211.46343994140625
387.96990966796875,208.6014862060547
374.3282470703125,205.67056274414062
360.68658447265625,202.67330932617188
347.04461669921875,199.61228942871094
329.9924621582031,196.4899444580078
309.5298156738281,193.2638702392578
295.88787841796875,189.893310546875
282.2462158203125,186.47332763671875
268.60455322265625,183.00582885742188
251.55238342285156,179.49264526367188
234.4999542236328,175.89077758789062
217.4477996826172,172.20362854003906
196.98516845703125,168.43446350097656
0.0,164.5417022705078
0.0,160.5300750732422
0.0,156.4041748046875
0.0,152.213134765625
469.27899169921875,147.95948791503906
452.226806640625,267.9913635253906
431.7641906738281,263.6195983886719
418.1225280761719,259.14739990234375
407.89105224609375,254.6681671142578
397.6597595214844,250.22691345214844
387.4284362792969,245.8221893310547
380.6074523925781,241.4525909423828
366.9657897949219,237.16152954101562
353.323974609375,232.85646057128906
336.2718200683594,228.5379180908203
319.2195129394531,224.16165161132812
302.1673889160156,219.72988891601562
285.1150817871094,215.24476623535156
271.4732971191406,210.7083282470703
251.0106658935547,206.16732788085938
230.5480194091797,201.5323944091797
210.08538818359375,196.80715942382812
189.6227569580078,191.9950714111328
0.0,187.09950256347656
0.0,182.12362670898438
0.0,177.11534118652344
0.0,172.12060546875
0.0,167.04940795898438
0.0,161.94944763183594
0.0,156.8218231201172
0.0,151.7123565673828
0.0,146.66513061523438
0.0,141.677734375
0.0,136.65834045410156
0.0,131.6529541015625
0.0,126.66102600097656
0.0,121.726806640625
0.0,116.89283752441406
0.0,112.11051177978516
309.53497314453125,107.37782287597656
302.7139892578125,221.63558959960938
295.8931579589844,217.08433532714844
289.07232666015625,212.61862182617188
289.07232666015625,208.23513793945312
289.07232666015625,204.02024841308594
285.66180419921875,199.96746826171875
285.66180419921875,196.02578735351562
278.84100341796875,192.23573303222656
272.02001953125,188.5019073486328
268.6095275878906,184.82217407226562
265.1991882324219,181.23919677734375
254.96786499023438,177.749267578125
244.73655700683594,174.25929260253906
237.91558837890625,170.7692413330078
231.09475708007812,167.3238983154297
227.68426513671875,163.92153930664062
224.27392578125,160.60528564453125
220.86343383789062,157.37181091308594
214.04246520996094,154.2179412841797
200.40081787109375,151.09585571289062
196.9903106689453,147.914794921875
0.0,144.81130981445312
0.0,141.6481475830078
0.0,138.51710510253906
0.0,135.4617462158203
0.0,132.43435668945312
0.0,129.47865295410156
0.0,126.59186553955078
0.0,123.68181610107422
489.8236083984375,120.7941665649414
483.0027770996094,239.92762756347656
472.77130126953125,237.0391845703125
469.3609619140625,234.12754821777344
459.129638671875,231.2831268310547
455.71917724609375,228.41383361816406
452.30865478515625,225.61012268066406
445.4878234863281,222.86949157714844
435.25653076171875,220.1447296142578
428.4356994628906,217.39048767089844
418.2042541503906,214.65264892578125
411.3834228515625,211.8858184814453
404.56256103515625,209.13589477539062
397.7416076660156,206.40219116210938
390.9207763671875,203.6841278076172
380.6894836425781,200.98106384277344
373.86865234375,198.24766540527344
363.6371765136719,195.52989196777344
356.81634521484375,192.7823486328125
349.99554443359375,190.0509490966797
343.174560546875,187.33509826660156
339.76422119140625,181.99234008789062
329.53289794921875,179.40737915039062
322.7119445800781,176.83230590820312
315.89111328125,174.26673889160156
305.6597900390625,171.7103271484375
298.83880615234375,169.11795043945312
288.6075134277344,166.5357666015625
278.3761901855469,163.91859436035156
268.1448974609375,161.26779174804688
257.91357421875,158.5846710205078
251.09275817871094,155.8704376220703
240.8614501953125,153.17108154296875
234.0404815673828,150.44126892089844
593.9955444335938,147.72691345214844
587.174560546875,269.0732421875
580.3536987304688,266.4311218261719
570.1224365234375,263.8010559082031
559.89111328125,261.13787841796875
553.0701293945312,258.4428405761719
546.249267578125,255.76193237304688
539.428466796875,253.09461975097656
529.197021484375,250.4403533935547
512.1448974609375,247.75389099121094
491.6822814941406,244.9469451904297
467.8091735839844,241.9793701171875
450.75701904296875,238.81260681152344
437.115234375,235.54380798339844
416.6526184082031,232.22169494628906
396.1900329589844,228.75877380371094
372.3169250488281,225.16046142578125
355.2646484375,221.38720703125
341.62298583984375,217.53526306152344
331.3916931152344,213.6524200439453
314.33941650390625,209.78463745117188
304.10809326171875,205.84178161621094
290.46630859375,201.91629028320312
273.4141845703125,197.96273803710938
259.77239990234375,193.9374237060547
246.1306915283203,189.88787841796875
232.48890686035156,185.81503295898438
222.25759887695312,181.71978759765625
208.61581420898438,177.6477508544922
198.38450622558594,173.55328369140625
191.56369018554688,169.4820098876953
